Name,,r,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,,r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",,r,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,"log10(Gs(r,t))",std,,r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))",r,"log10(Gs(r,t))"
Unit,,考,,,,,,,,,,,,,,考,,考,,考,,考,,考,,考,,,考,,,,,,,,,,,,,,考,,考,,考,,考,,考,,考,
Note,"耳_TC=10^-3.5, p_d=10^-3.0, Simulation",,t=100而,t=100而,t=500而,t=500而,t=1000而,t=1000而,t=10000而,t=10000而,t=50000而,t=50000而,t=100000而,t=100000而,"耳_TC=10^-3.5, p_d=10^-3.0, Theory",t=100而,t=100而,t=500而,t=500而,t=1000而,t=1000而,t=10000而,t=10000而,t=50000而,t=50000而,t=100000而,t=100000而,"耳_TC=10^-2.0, p_d=10^-5.0, Simulation",,t=100而,t=100而,t=500而,t=500而,t=1000而,t=1000而,t=10000而,t=10000而,t=50000而,t=50000而,t=100000而,t=100000而,"耳_TC=10^-2.0, p_d=10^-5.0, Theory",t=100而,t=100而,t=500而,t=500而,t=1000而,t=1000而,t=10000而,t=10000而,t=50000而,t=50000而,t=100000而,t=100000而
,,12.85,NaN,NaN,-5.59409,0.0058,-4.81437,0.02885,-4.80722,0.07825,-6.20581,0.67869,-6.35083,0.02651,,,--,17.70001,-8.57861,22.70001,-8.01961,,--,,--,,--,,12.85,NaN,NaN,-7.43769,0.32128,-6.50872,0.46012,-4.59166,0.04661,-4.6492,0.16012,-5.25118,0.60673,,,--,17.70001,--,22.70001,--,,--,,--,,--
,,12.95,NaN,NaN,-5.65281,0.06632,-4.83104,0.04007,-4.81525,0.09837,-6.13695,0.50856,-6.39748,0.00675,,,--,17.80001,-8.64381,22.80001,-8.06162,,--,,--,,--,,12.95,NaN,NaN,-7.27857,0.3619,-6.59994,0.43658,-4.6062,0.05283,-4.65131,0.1416,-5.22937,0.58676,,,--,17.80001,--,22.80001,--,,--,,--,,--
,,13.05,NaN,NaN,-5.68488,0.0178,-4.86506,0.03266,-4.81155,0.07898,-6.25208,0.66425,-6.34826,0.02966,,,--,17.90001,-8.70937,22.90001,-8.10381,,--,,--,,--,,13.05,NaN,NaN,-7.42073,0.42491,-6.86448,0.74575,-4.62658,0.04309,-4.66107,0.14072,-5.21031,0.53087,,,--,17.90001,--,22.90001,--,,--,,--,,--
,,13.15,NaN,NaN,-5.75207,0.03769,-4.87726,0.03246,-4.81976,0.06912,-6.29925,0.80797,-6.33965,0.0638,,,--,18.00001,-8.77529,23.00001,-8.14618,,--,,--,,--,,13.15,NaN,NaN,-7.81243,0.45327,-6.7599,0.6945,-4.64355,0.05042,-4.66643,0.13716,-5.23643,0.55658,,,--,18.00001,--,23.00001,--,,--,,--,,--
,,13.25,NaN,NaN,-5.78224,0.02173,-4.90911,0.03509,-4.80707,0.06693,-6.18399,0.58132,-6.32745,0.02194,,,--,18.10001,-8.84158,23.10001,-8.18874,,--,,--,,--,,13.25,NaN,NaN,NaN,NaN,-6.90956,0.88662,-4.65721,0.04663,-4.68279,0.14516,-5.21669,0.52886,,,--,18.10001,--,23.10001,--,,--,,--,,--
,,13.35,NaN,NaN,-5.83266,0.059,-4.93296,0.03367,-4.81267,0.07464,-6.18124,0.59784,-6.24752,0.06319,,,--,18.20001,-8.90823,23.20001,-8.23148,,--,,--,,--,,13.35,NaN,NaN,NaN,NaN,-6.54831,0.12393,-4.67896,0.04871,-4.6814,0.14388,-5.20286,0.496,,,--,18.20001,--,23.20001,--,,--,,--,,--
,,13.45,NaN,NaN,-5.87089,0.02192,-4.97691,0.04894,-4.8139,0.07834,-6.12923,0.55328,-6.25898,0.08198,,,--,18.30001,-8.97524,23.30001,-8.27441,,--,,--,,--,,13.45,NaN,NaN,NaN,NaN,-6.64696,0.09432,-4.69552,0.04719,-4.68074,0.13658,-5.20533,0.49873,,,--,18.30001,--,23.30001,--,,--,,--,,--
,,13.55,NaN,NaN,-5.8951,0.09002,-4.99586,0.04639,-4.80605,0.05406,-6.11652,0.54543,-6.15774,0.0703,,,--,18.40001,-9.04261,23.40001,-8.31752,,--,,--,,--,,13.55,NaN,NaN,NaN,NaN,-6.63511,0.02412,-4.71301,0.04674,-4.69638,0.14925,-5.21008,0.50172,,,--,18.40001,--,23.40001,--,,--,,--,,--
,,13.65,NaN,NaN,-5.96441,0.0794,-5.00635,0.04059,-4.82224,0.04489,-6.15423,0.62878,-6.20735,0.13289,,,--,,--,23.50001,-8.36081,,--,,--,,--,,13.65,NaN,NaN,NaN,NaN,-6.65451,0.092,-4.73311,0.05019,-4.69983,0.13362,-5.2061,0.48713,,,--,,--,23.50001,--,,--,,--,,--
,,13.75,NaN,NaN,-6.03499,0.08711,-5.02314,0.03086,-4.82637,0.0572,-6.27285,0.81842,-6.26265,0.1478,,,--,,--,23.60001,-8.40428,,--,,--,,--,,13.75,NaN,NaN,NaN,NaN,-6.66825,0.1023,-4.74994,0.05297,-4.70145,0.13744,-5.18036,0.44907,,,--,,--,23.60001,--,,--,,--,,--
,,13.85,NaN,NaN,-6.00025,0.06012,-5.04453,0.04528,-4.83923,0.04801,-6.14902,0.72094,-6.27162,0.07658,,,--,,--,23.70001,-8.44794,,--,,--,,--,,13.85,NaN,NaN,NaN,NaN,-6.72735,0.12558,-4.75677,0.05347,-4.71318,0.13595,-5.19923,0.47589,,,--,,--,23.70001,--,,--,,--,,--
,,13.95,NaN,NaN,-6.045,0.05643,-5.05841,0.03907,-4.84013,0.0546,-6.21918,0.79452,-6.2513,0.17222,,,--,,--,23.80001,-8.49178,,--,,--,,--,,13.95,NaN,NaN,NaN,NaN,-6.86491,0.13123,-4.78197,0.04946,-4.73485,0.13344,-5.1925,0.46953,,,--,,--,23.80001,--,,--,,--,,--
,,14.05,NaN,NaN,-6.06116,0.06533,-5.10006,0.04878,-4.8493,0.06981,-6.18854,0.70579,-6.36335,0.23823,,,--,,--,23.90001,-8.5358,,--,,--,,--,,14.05,NaN,NaN,NaN,NaN,-6.92339,0.10625,-4.80223,0.05154,-4.7482,0.1207,-5.18078,0.44082,,,--,,--,23.90001,--,,--,,--,,--
,,14.15,NaN,NaN,-6.0706,0.07364,-5.11128,0.05816,-4.84951,0.0678,-6.18862,0.6947,-6.45202,0.24492,,,--,,--,24.00001,-8.58001,,--,,--,,--,,14.15,NaN,NaN,NaN,NaN,-6.97067,0.11316,-4.82485,0.0446,-4.75062,0.11236,-5.19096,0.43386,,,--,,--,24.00001,--,,--,,--,,--
,,14.25,NaN,NaN,-6.20577,0.10361,-5.13448,0.06177,-4.84433,0.05463,-6.36201,0.94639,-6.411,0.25412,,,--,,--,24.10001,-8.6244,,--,,--,,--,,14.25,NaN,NaN,NaN,NaN,-7.04749,0.1412,-4.83686,0.05094,-4.76226,0.11168,-5.19252,0.42479,,,--,,--,24.10001,--,,--,,--,,--
,,14.35,NaN,NaN,-6.22602,0.03756,-5.15961,0.06724,-4.84309,0.0537,-6.34507,0.98752,-6.37888,0.05865,,,--,,--,24.20001,-8.66897,,--,,--,,--,,14.35,NaN,NaN,NaN,NaN,-7.10873,0.14163,-4.86186,0.04335,-4.76605,0.1088,-5.20573,0.43833,,,--,,--,24.20001,--,,--,,--,,--
,,14.45,NaN,NaN,-6.31719,0.01572,-5.18464,0.07824,-4.84508,0.05179,-6.26462,0.84237,-6.37524,0.02931,,,--,,--,24.30001,-8.71373,,--,,--,,--,,14.45,NaN,NaN,NaN,NaN,-7.10224,0.18005,-4.87311,0.05553,-4.76301,0.10454,-5.21335,0.43114,,,--,,--,24.30001,--,,--,,--,,--
,,14.55,NaN,NaN,-6.37745,0.07135,-5.22268,0.07176,-4.85635,0.05027,-6.24125,0.81386,-6.33648,0.04927,,,--,,--,24.40001,-8.75866,,--,,--,,--,,14.55,NaN,NaN,NaN,NaN,-7.05633,0.26308,-4.88847,0.05465,-4.77364,0.10445,-5.22306,0.44941,,,--,,--,24.40001,--,,--,,--,,--
,,14.65,NaN,NaN,-6.3877,0.01955,-5.22931,0.08207,-4.86134,0.04878,-6.29881,0.96831,-6.26589,0.03504,,,--,,--,24.50001,-8.80379,,--,,--,,--,,14.65,NaN,NaN,NaN,NaN,-7.12083,0.40737,-4.90046,0.05977,-4.78016,0.10565,-5.21111,0.44311,,,--,,--,24.50001,--,,--,,--,,--
,,14.75,NaN,NaN,-6.43003,0.04776,-5.24475,0.07812,-4.86231,0.04583,-6.25257,0.85369,-6.23169,5.47E-04,,,--,,--,24.60001,-8.84909,,--,,--,,--,,14.75,NaN,NaN,NaN,NaN,-7.21875,0.49205,-4.9279,0.06763,-4.77935,0.10137,-5.22461,0.44722,,,--,,--,24.60001,--,,--,,--,,--
,,14.85,NaN,NaN,-6.47783,0.14716,-5.27468,0.0763,-4.8691,0.05288,-6.21631,0.84059,-6.17864,0.11643,,,--,,--,24.70001,-8.89458,,--,,--,,--,,14.85,NaN,NaN,NaN,NaN,-7.38671,0.40584,-4.96168,0.0772,-4.78633,0.10798,-5.22885,0.43698,,,--,,--,24.70001,--,,--,,--,,--
,,14.95,NaN,NaN,-6.56529,0.10093,-5.28553,0.06046,-4.87534,0.05513,-6.26819,0.89129,-6.2842,0.15036,,,--,,--,24.80001,-8.94025,,--,,--,,--,,14.95,NaN,NaN,NaN,NaN,-7.33294,0.40339,-4.96508,0.07549,-4.80303,0.12227,-5.21974,0.44063,,,--,,--,24.80001,--,,--,,--,,--
,,15.05,NaN,NaN,-6.71133,0.20035,-5.32502,0.09563,-4.88298,0.05254,-6.29894,0.8611,-6.34621,0.12117,,,--,,--,24.90001,-8.9861,,--,,--,,--,,15.05,NaN,NaN,NaN,NaN,-7.52949,0.23412,-4.98482,0.08494,-4.80422,0.12692,-5.21578,0.42245,,,--,,--,24.90001,--,,--,,--,,--
,,15.15,NaN,NaN,-6.84264,0.27639,-5.36035,0.0995,-4.88604,0.0586,-6.20925,0.67771,-6.29852,0.13956,,,,,,,,,,,,,,,15.15,NaN,NaN,NaN,NaN,-7.47507,0.50113,-4.99655,0.08082,-4.8058,0.12102,-5.22003,0.39389,,,,,,,,,,,,,
,,15.25,NaN,NaN,-6.73278,0.13213,-5.39482,0.09315,-4.89771,0.05435,-6.19725,0.67239,-6.2976,0.08835,,,,,,,,,,,,,,,15.25,NaN,NaN,NaN,NaN,-7.52859,0.55899,-5.02675,0.07856,-4.8016,0.10831,-5.21327,0.3865,,,,,,,,,,,,,
,,15.35,NaN,NaN,-6.80822,0.20781,-5.42299,0.09626,-4.89058,0.05495,-6.14663,0.61993,-6.29148,0.09144,,,,,,,,,,,,,,,15.35,NaN,NaN,NaN,NaN,-7.55595,0.76644,-5.03598,0.06813,-4.81102,0.11268,-5.20017,0.35591,,,,,,,,,,,,,
,,15.45,NaN,NaN,-6.9368,0.38817,-5.45915,0.10123,-4.90003,0.03505,-6.12022,0.56724,-6.29758,0.15148,,,,,,,,,,,,,,,15.45,NaN,NaN,NaN,NaN,-7.66199,0.64862,-5.05395,0.08236,-4.81896,0.10696,-5.19584,0.33543,,,,,,,,,,,,,
,,15.55,NaN,NaN,-7.03885,0.58852,-5.48466,0.10127,-4.90453,0.03879,-6.11867,0.52724,-6.22661,0.12809,,,,,,,,,,,,,,,15.55,NaN,NaN,NaN,NaN,-7.58791,0.57829,-5.0857,0.101,-4.82651,0.10915,-5.20683,0.34687,,,,,,,,,,,,,
,,15.65,NaN,NaN,-6.94938,0.37589,-5.49487,0.08189,-4.90512,0.0297,-6.06081,0.4797,-6.23244,0.14287,,,,,,,,,,,,,,,15.65,NaN,NaN,NaN,NaN,-7.65165,0.84209,-5.11401,0.09569,-4.8433,0.10698,-5.20087,0.32354,,,,,,,,,,,,,
,,15.75,NaN,NaN,-7.04029,0.3913,-5.52316,0.06055,-4.90816,0.02289,-6.12552,0.60006,-6.24833,0.03608,,,,,,,,,,,,,,,15.75,NaN,NaN,NaN,NaN,-7.38402,0.62028,-5.14821,0.10862,-4.85083,0.11083,-5.17745,0.30634,,,,,,,,,,,,,
,,15.85,NaN,NaN,-7.02895,0.36516,-5.54307,0.09072,-4.91534,0.01543,-6.11505,0.54511,-6.29258,0.10618,,,,,,,,,,,,,,,15.85,NaN,NaN,NaN,NaN,-7.41234,0.84457,-5.16818,0.10633,-4.85063,0.09617,-5.19482,0.31197,,,,,,,,,,,,,
,,15.95,NaN,NaN,-7.14861,0.45154,-5.57307,0.0365,-4.91345,0.02306,-6.06992,0.48918,-6.34615,0.15703,,,,,,,,,,,,,,,15.95,NaN,NaN,NaN,NaN,-7.43624,0.97918,-5.18862,0.10784,-4.85441,0.09536,-5.17887,0.26781,,,,,,,,,,,,,
,,16.05,NaN,NaN,-7.14684,0.32167,-5.61306,0.01539,-4.92273,0.02638,-6.08718,0.50807,-6.38682,0.10405,,,,,,,,,,,,,,,16.05,NaN,NaN,NaN,NaN,-7.32992,0.93985,-5.1926,0.11928,-4.86489,0.09286,-5.17878,0.23954,,,,,,,,,,,,,
,,16.15,NaN,NaN,-7.42038,0.75026,-5.64209,0.03029,-4.93393,0.02956,-6.05144,0.45053,-6.35792,0.0923,,,,,,,,,,,,,,,16.15,NaN,NaN,NaN,NaN,-7.39379,0.87208,-5.21162,0.13914,-4.8703,0.08776,-5.19881,0.24875,,,,,,,,,,,,,
,,16.25,NaN,NaN,-7.52922,1.07987,-5.66492,0.04248,-4.93886,0.01048,-6.03988,0.45713,-6.34178,0.13778,,,,,,,,,,,,,,,16.25,NaN,NaN,NaN,NaN,-7.52055,1.00785,-5.24019,0.11684,-4.8824,0.09105,-5.19047,0.24594,,,,,,,,,,,,,
,,16.35,NaN,NaN,-7.05761,0.12783,-5.68204,0.02464,-4.94481,0.0117,-6.06151,0.49222,-6.38539,0.16587,,,,,,,,,,,,,,,16.35,NaN,NaN,NaN,NaN,-7.62934,0.76749,-5.24214,0.11875,-4.88771,0.0921,-5.20563,0.24569,,,,,,,,,,,,,
,,16.45,NaN,NaN,-7.06913,0.03881,-5.6949,0.00517,-4.94915,0.02056,-6.10399,0.53731,-6.37411,0.18764,,,,,,,,,,,,,,,16.45,NaN,NaN,NaN,NaN,-7.8633,0.81553,-5.26226,0.14013,-4.88751,0.08965,-5.2101,0.23641,,,,,,,,,,,,,
,,16.55,NaN,NaN,-7.15027,0.03501,-5.72859,0.02406,-4.95873,0.00855,-6.1504,0.58059,-6.49606,0.14194,,,,,,,,,,,,,,,16.55,NaN,NaN,NaN,NaN,-7.8894,1.02765,-5.28284,0.13548,-4.89591,0.09256,-5.19624,0.21497,,,,,,,,,,,,,
,,16.65,NaN,NaN,-7.07864,0.1063,-5.75139,0.02427,-4.97399,0.00755,-6.07155,0.44583,-6.47016,0.04711,,,,,,,,,,,,,,,16.65,NaN,NaN,NaN,NaN,-7.93909,0.79889,-5.29052,0.11326,-4.89035,0.09326,-5.19926,0.20403,,,,,,,,,,,,,
,,16.75,NaN,NaN,-7.13206,0.0785,-5.81323,0.0281,-4.97639,0.00757,-6.07285,0.47031,-6.3816,0.03469,,,,,,,,,,,,,,,16.75,NaN,NaN,NaN,NaN,-8.09996,0.58006,-5.32456,0.12139,-4.89299,0.08566,-5.21829,0.21068,,,,,,,,,,,,,
,,16.85,NaN,NaN,-7.31515,0.44745,-5.816,0.04915,-4.97785,0.01355,-6.09345,0.43677,-6.37107,0.07227,,,,,,,,,,,,,,,16.85,NaN,NaN,NaN,NaN,-8.32584,0.167,-5.34507,0.12634,-4.89087,0.07498,-5.22104,0.19885,,,,,,,,,,,,,
,,16.95,NaN,NaN,-7.42954,0.12867,-5.84636,0.05126,-4.98137,0.01395,-6.09613,0.38475,-6.36557,0.03687,,,,,,,,,,,,,,,16.95,NaN,NaN,NaN,NaN,-8.23154,0.21407,-5.38331,0.12521,-4.88689,0.07103,-5.2224,0.20096,,,,,,,,,,,,,
,,17.05,NaN,NaN,-7.46072,0.26432,-5.87733,0.07054,-4.98299,0.00996,-6.05658,0.34447,-6.42476,0.02997,,,,,,,,,,,,,,,17.05,NaN,NaN,NaN,NaN,-8.23246,0.26868,-5.40205,0.14603,-4.90145,0.07633,-5.21977,0.19894,,,,,,,,,,,,,
,,17.15,NaN,NaN,-7.53173,0.13093,-5.94155,0.08905,-4.98882,0.00983,-6.06662,0.37158,-6.45783,0.16864,,,,,,,,,,,,,,,17.15,NaN,NaN,NaN,NaN,-8.01643,0.28122,-5.4151,0.1615,-4.90139,0.07802,-5.23211,0.18505,,,,,,,,,,,,,
,,17.25,NaN,NaN,-7.4538,0.08535,-5.9616,0.07427,-4.9921,0.01337,-6.0702,0.34284,-6.41388,0.13059,,,,,,,,,,,,,,,17.25,NaN,NaN,NaN,NaN,-8.35571,0.1654,-5.44204,0.16238,-4.90767,0.07423,-5.23504,0.19641,,,,,,,,,,,,,
,,17.35,NaN,NaN,-7.54006,0.49285,-5.98027,0.10644,-4.99458,0.00925,-6.07245,0.35731,-6.34306,0.00842,,,,,,,,,,,,,,,17.35,NaN,NaN,NaN,NaN,-7.99559,0.39101,-5.45864,0.15974,-4.91507,0.08395,-5.23519,0.19455,,,,,,,,,,,,,
,,17.45,NaN,NaN,NaN,NaN,-5.95587,0.08152,-4.99713,0.01281,-6.09524,0.41318,-6.37845,0.09324,,,,,,,,,,,,,,,17.45,NaN,NaN,NaN,NaN,-8.07848,0.61708,-5.48,0.16442,-4.92489,0.09815,-5.24386,0.19304,,,,,,,,,,,,,
,,17.55,NaN,NaN,NaN,NaN,-6.04138,0.13298,-5.00371,0.01446,-6.07529,0.40125,-6.34665,0.15746,,,,,,,,,,,,,,,17.55,NaN,NaN,NaN,NaN,-7.68042,0.50778,-5.50728,0.16792,-4.93317,0.10321,-5.23602,0.18648,,,,,,,,,,,,,
,,17.65,NaN,NaN,NaN,NaN,-6.05857,0.13185,-5.01184,0.02489,-6.13698,0.47091,-6.37745,0.04001,,,,,,,,,,,,,,,17.65,NaN,NaN,NaN,NaN,-7.6431,0.45171,-5.5325,0.16117,-4.93632,0.10459,-5.22534,0.17559,,,,,,,,,,,,,
,,17.75,NaN,NaN,NaN,NaN,-6.09912,0.13105,-5.01494,0.03179,-6.12102,0.33914,-6.43374,0.01532,,,,,,,,,,,,,,,17.75,NaN,NaN,NaN,NaN,-7.73652,0.11714,-5.55348,0.16334,-4.93899,0.11015,-5.2326,0.18086,,,,,,,,,,,,,
,,17.85,NaN,NaN,NaN,NaN,-6.13008,0.14136,-5.02346,0.02127,-6.11917,0.32239,-6.4665,0.05535,,,,,,,,,,,,,,,17.85,NaN,NaN,NaN,NaN,-7.82149,0.369,-5.5807,0.18731,-4.9393,0.10524,-5.24189,0.18817,,,,,,,,,,,,,
,,17.95,NaN,NaN,NaN,NaN,-6.15144,0.12442,-5.02273,0.02741,-6.07134,0.30837,-6.47832,0.01074,,,,,,,,,,,,,,,17.95,NaN,NaN,NaN,NaN,-7.7024,0.27497,-5.60194,0.18881,-4.94864,0.11192,-5.24006,0.19446,,,,,,,,,,,,,
,,18.05,NaN,NaN,NaN,NaN,-6.18826,0.17428,-5.03819,0.01693,-6.04751,0.33595,-6.4716,0.09127,,,,,,,,,,,,,,,18.05,NaN,NaN,NaN,NaN,-7.60376,0.43473,-5.62398,0.17352,-4.95903,0.1148,-5.23565,0.18438,,,,,,,,,,,,,
,,18.15,NaN,NaN,NaN,NaN,-6.16786,0.12039,-5.04287,0.01828,-6.04549,0.34943,-6.43431,0.15152,,,,,,,,,,,,,,,18.15,NaN,NaN,NaN,NaN,-7.592,0.49166,-5.64717,0.17617,-4.96594,0.12975,-5.23942,0.17597,,,,,,,,,,,,,
,,18.25,NaN,NaN,NaN,NaN,-6.20669,0.10533,-5.03614,0.02913,-6.03646,0.3792,-6.43223,0.06276,,,,,,,,,,,,,,,18.25,NaN,NaN,NaN,NaN,-7.88375,0.49455,-5.66295,0.16841,-4.95896,0.11829,-5.23899,0.16668,,,,,,,,,,,,,
,,18.35,NaN,NaN,NaN,NaN,-6.21605,0.13572,-5.0497,0.02022,-6.01784,0.31922,-6.34133,0.12925,,,,,,,,,,,,,,,18.35,NaN,NaN,NaN,NaN,-7.82703,0.35519,-5.70247,0.16561,-4.96709,0.11601,-5.25158,0.18314,,,,,,,,,,,,,
,,18.45,NaN,NaN,NaN,NaN,-6.25524,0.18748,-5.04942,0.02422,-6.01674,0.32279,-6.38094,0.31975,,,,,,,,,,,,,,,18.45,NaN,NaN,NaN,NaN,-7.77827,0.315,-5.72341,0.15404,-4.97237,0.10734,-5.25322,0.18558,,,,,,,,,,,,,
,,18.55,NaN,NaN,NaN,NaN,-6.26283,0.19985,-5.03075,0.02498,-5.97195,0.26044,-6.4269,0.29286,,,,,,,,,,,,,,,18.55,NaN,NaN,NaN,NaN,-7.72162,0.32375,-5.71865,0.12806,-4.98721,0.11302,-5.26357,0.19505,,,,,,,,,,,,,
,,18.65,NaN,NaN,NaN,NaN,-6.25722,0.19475,-5.04381,0.02578,-5.97467,0.29837,-6.42314,0.36236,,,,,,,,,,,,,,,18.65,NaN,NaN,NaN,NaN,-7.78505,0.26362,-5.75512,0.13926,-4.99841,0.11914,-5.26296,0.19607,,,,,,,,,,,,,
,,18.75,NaN,NaN,NaN,NaN,-6.30775,0.15328,-5.0394,0.02883,-5.99969,0.3229,-6.38517,0.33029,,,,,,,,,,,,,,,18.75,NaN,NaN,NaN,NaN,-7.71516,0.3349,-5.78615,0.14362,-5.01055,0.12198,-5.26263,0.19508,,,,,,,,,,,,,
,,18.85,NaN,NaN,NaN,NaN,-6.32149,0.16271,-5.03713,0.02876,-6.02269,0.30532,-6.41886,0.29579,,,,,,,,,,,,,,,18.85,NaN,NaN,NaN,NaN,-7.88735,0.11699,-5.81377,0.15986,-5.01814,0.12119,-5.25053,0.18798,,,,,,,,,,,,,
,,18.95,NaN,NaN,NaN,NaN,-6.36095,0.23129,-5.03884,0.04137,-6.01663,0.30056,-6.40552,0.30715,,,,,,,,,,,,,,,18.95,NaN,NaN,NaN,NaN,-8.17397,0.07631,-5.82477,0.16242,-5.01624,0.12036,-5.25959,0.20858,,,,,,,,,,,,,
,,19.05,NaN,NaN,NaN,NaN,-6.37122,0.20236,-5.04783,0.02995,-6.00103,0.29157,-6.38172,0.17509,,,,,,,,,,,,,,,19.05,NaN,NaN,NaN,NaN,NaN,NaN,-5.84062,0.16747,-5.01528,0.11589,-5.25134,0.2099,,,,,,,,,,,,,
,,19.15,NaN,NaN,NaN,NaN,-6.39367,0.15802,-5.04736,0.02249,-6.03281,0.37984,-6.37721,0.19283,,,,,,,,,,,,,,,19.15,NaN,NaN,NaN,NaN,NaN,NaN,-5.83515,0.15545,-5.02675,0.12598,-5.24201,0.16678,,,,,,,,,,,,,
,,19.25,NaN,NaN,NaN,NaN,-6.41703,0.21317,-5.05006,0.02358,-6.03162,0.37347,-6.35897,0.18307,,,,,,,,,,,,,,,19.25,NaN,NaN,NaN,NaN,NaN,NaN,-5.86277,0.1885,-5.03472,0.13332,-5.24961,0.18138,,,,,,,,,,,,,
,,19.35,NaN,NaN,NaN,NaN,-6.4901,0.167,-5.05363,0.01203,-6.01394,0.35704,-6.34381,0.24975,,,,,,,,,,,,,,,19.35,NaN,NaN,NaN,NaN,NaN,NaN,-5.88011,0.2079,-5.04129,0.12768,-5.24595,0.19846,,,,,,,,,,,,,
,,19.45,NaN,NaN,NaN,NaN,-6.57836,0.15216,-5.05257,0.00783,-6.03432,0.35875,-6.36476,0.21422,,,,,,,,,,,,,,,19.45,NaN,NaN,NaN,NaN,NaN,NaN,-5.88698,0.20113,-5.04944,0.13114,-5.26258,0.20902,,,,,,,,,,,,,
,,19.55,NaN,NaN,NaN,NaN,-6.62103,0.16228,-5.05831,0.00783,-6.02923,0.34824,-6.39928,0.22806,,,,,,,,,,,,,,,19.55,NaN,NaN,NaN,NaN,NaN,NaN,-5.89796,0.19162,-5.05117,0.14092,-5.26119,0.17988,,,,,,,,,,,,,
,,19.65,NaN,NaN,NaN,NaN,-6.57603,0.14114,-5.07378,0.00636,-6.07003,0.37612,-6.5146,0.30295,,,,,,,,,,,,,,,19.65,NaN,NaN,NaN,NaN,NaN,NaN,-5.90731,0.17598,-5.05728,0.13036,-5.25439,0.17769,,,,,,,,,,,,,
,,19.75,NaN,NaN,NaN,NaN,-6.66157,0.17141,-5.0781,0.00258,-6.05284,0.26867,-6.46558,0.28122,,,,,,,,,,,,,,,19.75,NaN,NaN,NaN,NaN,NaN,NaN,-5.93693,0.19685,-5.06498,0.1356,-5.26636,0.21051,,,,,,,,,,,,,
,,19.85,NaN,NaN,NaN,NaN,-6.69332,0.14844,-5.08942,0.00818,-6.07074,0.29064,-6.46187,0.31622,,,,,,,,,,,,,,,19.85,NaN,NaN,NaN,NaN,NaN,NaN,-5.96905,0.20659,-5.07372,0.14815,-5.26489,0.20316,,,,,,,,,,,,,
,,19.95,NaN,NaN,NaN,NaN,-6.73112,0.18571,-5.09131,0.01483,-6.09118,0.30844,-6.52092,0.21368,,,,,,,,,,,,,,,19.95,NaN,NaN,NaN,NaN,NaN,NaN,-5.97409,0.20674,-5.08471,0.15693,-5.26625,0.20401,,,,,,,,,,,,,
,,20.05,NaN,NaN,NaN,NaN,-6.72701,0.19058,-5.10348,0.01254,-6.08118,0.28432,-6.55623,0.1994,,,,,,,,,,,,,,,20.05,NaN,NaN,NaN,NaN,NaN,NaN,-5.96145,0.19686,-5.0875,0.15104,-5.2503,0.20906,,,,,,,,,,,,,
,,20.15,NaN,NaN,NaN,NaN,-6.79207,0.12337,-5.08656,0.01744,-6.08621,0.27883,-6.55008,0.23979,,,,,,,,,,,,,,,20.15,NaN,NaN,NaN,NaN,NaN,NaN,-5.97903,0.17839,-5.08967,0.14483,-5.25402,0.22897,,,,,,,,,,,,,
,,20.25,NaN,NaN,NaN,NaN,-6.75495,0.10172,-5.10087,0.01932,-6.07151,0.28556,-6.51367,0.09315,,,,,,,,,,,,,,,20.25,NaN,NaN,NaN,NaN,NaN,NaN,-5.97422,0.15766,-5.09103,0.13921,-5.27001,0.24473,,,,,,,,,,,,,
,,20.35,NaN,NaN,NaN,NaN,-6.8368,0.20996,-5.10671,0.02123,-6.04864,0.27718,-6.43883,0.15604,,,,,,,,,,,,,,,20.35,NaN,NaN,NaN,NaN,NaN,NaN,-6.02239,0.16075,-5.10137,0.14417,-5.27961,0.27788,,,,,,,,,,,,,
,,20.45,NaN,NaN,NaN,NaN,-6.95363,0.27481,-5.10331,0.02402,-6.09932,0.29186,-6.43344,0.17147,,,,,,,,,,,,,,,20.45,NaN,NaN,NaN,NaN,NaN,NaN,-6.0544,0.1329,-5.09823,0.15144,-5.29472,0.2786,,,,,,,,,,,,,
,,20.55,NaN,NaN,NaN,NaN,-6.90669,0.24729,-5.10848,0.03342,-6.08121,0.28474,-6.40286,0.15391,,,,,,,,,,,,,,,20.55,NaN,NaN,NaN,NaN,NaN,NaN,-6.07301,0.14924,-5.10899,0.15029,-5.30407,0.26411,,,,,,,,,,,,,
,,20.65,NaN,NaN,NaN,NaN,-6.82518,0.1965,-5.10975,0.03974,-6.07038,0.28381,-6.43651,0.26288,,,,,,,,,,,,,,,20.65,NaN,NaN,NaN,NaN,NaN,NaN,-6.05313,0.1437,-5.11615,0.13718,-5.2989,0.25413,,,,,,,,,,,,,
